"","064-EPL09_f_Mzb1_ESI.mzML","064-EPL10_m_Mzb1_ESI.mzML","064-EPL12_m_Mzb1_ESI.mzML","64Z-61023_f_WT_ESI.mzML","64Z-61024_f_WT_ESI.mzML","64Z-61025_f_WT_ESI.mzML"
"M220.09695T354.58399",-0.860831709608409,-0.58183458193816,-0.314981132056822,-0.173217119852712,0.540817303009419,1.39004724044668
"M220.17783T1361.96247",-1.29957287517271,-0.0598373427646213,0.0472297010405513,0.503758949987403,0.393820801563779,0.414600765345584
"M220.93387T1093.47732",-0.565427671845271,1.20404219671684,0.339565101376538,-0.760690243330703,-0.543334307748953,0.325844924831548
"M220.93397T1157.81944",-0.561821111165522,-0.167589319229374,1.15511857993923,-0.357052849526081,-0.585395255959127,0.516739955940876
"M221.12153T100.62979",0.745233749446873,-0.35453295738199,0.396987073965898,-0.271575486063853,-0.403764783059058,-0.112347596907878
"M221.13841T285.81451",-0.546692144260276,-0.286662162777404,-0.215656077852336,0.654507655123097,0.610158807619258,-0.215656077852336
"M222.05854T517.10934",-0.333274044190135,0.253725433092714,1.23695299023146,-0.238537179312502,-0.310826146010958,-0.608041053810568
"M223.02742T1153.26165",-0.142144186442213,-0.183418446729707,-0.0750151790463039,0.140795380398255,-0.521349219478519,0.781131651298488
"M223.02759T1219.59962",0.428286501618411,0.531109843948913,0.610280821917339,-1.00073552138253,-1.14816339262984,0.57922174652772
"M223.02755T1063.65739",0.0371732565172982,0.211028058233088,-0.0438418906209271,-0.129870843743188,-0.734592056660336,0.660103476274068
"M223.02767T916.31151",0.00742320644171966,0.433241637957426,0.399268610995659,-0.780995002501208,-0.885535636043348,0.826597183149753
"M223.14413T425.58303",-0.230900283917913,0.315451268708405,-0.450010871648118,-0.371678722819439,-0.19949145573835,0.936630065415426
"M223.09689T835.20962",0.652677721321445,-0.363008831134892,-0.270611999996534,-0.376943556549928,0.300414218939714,0.0574724474201695
"M223.10797T123.30447",0.486882436583956,1.16340850030985,0.750054618456867,-0.931815977326224,-0.926613741890786,-0.541915836133657
"M223.06420T1063.59949",0.184923938602488,0.242261770306037,0.213257202942389,-0.266774623113539,-0.802138294373909,0.428470005636527
"M223.06413T1219.89947",0.501257201253362,0.624852102658986,0.720098891504175,-1.06987053089336,-1.29425440514585,0.517916740622688
"M223.06407T1153.26165",0.00544051546789047,-0.131501858568131,0.215686403498361,-0.168763220201331,-0.551234825031082,0.630372984834302
"M223.06411T916.43118",0.388629896420223,-0.0440533918125879,0.182566221700026,-0.303677332142456,-0.80458814083205,0.581122746666866
"M224.03772T438.76652",-1.17311106128447,-0.292281477367499,0.622756529585222,0.501624583333781,0.407940349080616,-0.0669289233476561
"M224.02788T1153.48138",0.514642698755647,-1.44133985408791,0.218479333198028,-0.0973169916271193,-0.186820319881209,0.992355133642558
"M224.09208T135.20609",-0.346063133182718,-0.793804770441313,0.07582796622115,0.761829847681775,0.715295105050681,-0.413085015329564
"M224.06476T916.31119",0.244117415060057,-0.150035127824925,0.0276018738565335,-0.185557418003236,-0.77241796204421,0.836291218955794
"M224.06466T1063.65739",0.152862917998823,0.0135965345038067,0.16594917368054,-0.17648721467101,-0.82406663422514,0.668145222712988
"M224.06469T1219.89947",0.46598526064478,0.512935969331184,0.699568346891316,-1.12442635073915,-1.22658380392945,0.672520577801327
"M224.06452T1153.26165",0.0395754248750748,-0.339174851864988,0.0826581436976902,-0.118522281937905,-0.491423676897677,0.826887242127791
"M225.04305T1153.26165",0.0661692685988626,-0.358585513379545,0.209271437201206,-0.152303838352647,-0.579244334230461,0.814692980162592
"M225.04333T916.43118",0.17016465579066,-0.13284220159978,-0.0134259069202149,-0.13284220159978,-0.765510254309383,0.874455908638497
"M225.04328T1063.65739",0.138819665761112,-0.11573403648662,0.138819665761112,-0.207410054530402,-0.75058249689915,0.796087256393955
"M225.04312T1219.78848",0.538553530288871,0.599961138974746,0.670299458481784,-0.891241962032388,-1.60801068330638,0.690438517593367
"M225.04089T438.74129",-1.49785930426691,-0.0278004948932467,0.584318242236265,0.526645732717882,0.422391537541933,-0.00769571333591897
"M225.09093T964.04762",0.0260467403805436,-0.201717612004757,-0.171594208556761,-0.324620810274501,-0.377030627236982,1.04891651769244
"M225.09487T135.91352",-1.16911667435925,-0.456980043740762,0.481161273989328,0.660289605984713,0.679570672625966,-0.194924834499991
"M225.06072T916.28771",0.185235838915515,-0.00598144659133016,-0.0169378288839129,-0.216465210814311,-0.738884877272939,0.793033524646964
"M225.06073T1219.89947",0.442686710591906,0.590294695312716,0.682689114528805,-1.15427540836912,-1.20921929466386,0.647824182599538
"M225.06025T1153.26165",0.0168066478622425,-0.325783854602808,0.0168066478622425,-0.0296681908277387,-0.545479726532302,0.867318476238371
"M225.06067T1063.65739",0.137207986115873,-0.0178342735787007,0.257274139117662,-0.274103176168076,-0.792687933637597,0.690143258150818
"M225.11247T656.66100",1.07266327218592,0.00166562247817267,0.296746980858068,-0.312266920438797,-0.413923121193124,-0.644885833890234
"M226.04428T1153.26165",0.0318065491775396,0.141171813440826,-0.122873282844589,-0.0453092335858778,-0.775207995940418,0.770412149752519
"M226.04416T1063.40561",0.237837952561605,0.163652172196042,0.254772289551096,-0.661596259401762,-0.800548714084078,0.805882559177101
"M226.08271T113.28522",0.196450674993294,-0.0390616751119119,-0.73235493603658,0.272060047801104,0.160957763706105,0.14194812464796
"M226.11588T656.48482",1.03464287849971,0.131611267436058,0.099040485679958,-0.154720215962029,-0.405605245449283,-0.704969170204429
"M226.09432T963.62308",-0.271573670776903,0.712647016133145,-0.636243164414658,0.111262826610936,-1.35663309138654,1.44054008383401
"M226.06059T1153.26165",0.0855209736807155,0.241390798141531,-0.359973077021839,-0.216382785428318,-0.511761041735631,0.761205132363534
"M226.06074T1063.65739",-0.0147891579492062,-0.151635831495166,0.350492962451691,-0.286031419817816,-0.75217953849687,0.854142985307364
"M226.08986T384.44914",-1.65164445812457,0.747446655448103,0.848816262876571,0.296665682113351,0.3903044795855,-0.631588621898955
"M226.18054T758.76120",-0.804677812837376,1.58986604947949,0.786505858490751,-0.669430883282625,-0.508538869125179,-0.393724342725047
"M227.07947T233.27680",0.385330092576249,-0.161359539514048,-0.161359539514048,-0.148271675850489,-0.161359539514048,0.24702020181637
"M227.12781T763.14260",-3.41375419528762,0.95922906538825,1.46491215584087,0.740313613183039,-0.925702786983149,1.17500214785861
"M227.16437T1325.12832",-3.07242865884595,1.93878040161502,1.21793519450282,-0.591078215655313,-0.355549386472177,0.862340664855598
"M227.08623T113.71211",0.617150148231514,-0.345753412605457,-0.649709365660831,0.00261007445463706,0.153841232281591,0.221861323298538
"M227.18366T758.86297",-0.807081161335957,1.60523596037932,0.760684005567161,-0.680373334944035,-0.600537372600483,-0.277928097066003
"M228.08259T233.27680",0.113527004992738,-0.096027347936236,-0.505665641617637,0.0449804468346107,0.102884334185804,0.340301203540732
"M228.09816T100.40757",0.440163693645689,0.554889662635593,0.291271024782384,-0.240810006846138,-0.513927910566339,-0.53158646365121
"M228.06302T414.35348",1.16926220878557,0.809245347797074,1.01432119499696,-1.59324147550951,-1.75110176645181,0.351514490381716
"M228.15987T756.66673",-0.505404888948352,1.91226628185363,1.36158523891706,-0.401943051808421,-1.19636891722061,-1.17013466279331
"M228.19613T1320.52738",-1.24209539631351,1.91947660000551,1.12627246014109,-0.864236656689221,-0.762199767820138,-0.177217239323737
"M228.19632T900.52758",-0.931032107305388,1.70409548770688,0.898397918766118,-0.603990758366812,-0.701173286856457,-0.366297253944343
"M228.18521T759.14879",-0.421418909783067,1.59180725300237,0.929533579592749,-0.65727021629248,-0.570624834864872,-0.872026871654697
"M229.15490T105.62252",0.3864622455928,0.659573102718779,0.681308577992398,-0.358271425460955,-0.464639467879816,-0.904433032963207
"M229.15995T852.14398",0.0214216403241443,1.54892576512599,0.74711677848927,-1.03394570494002,-0.96687836812973,-0.316640110869649
"M229.10074T390.06537",0.0886449794807649,-0.431363573659537,-0.496395834511337,-0.0230302878197265,0.0196497138763197,0.842495002633508
"M229.09730T330.98756",0.0142036036151494,-0.23600544014495,1.20818353397069,-0.030078263162441,-0.687389183059297,-0.268914251219136
"M229.19926T900.52758",-0.88144231055971,1.73787561417949,0.843996005775442,-0.626221912346454,-0.789092635184913,-0.285114761863862
"M230.14029T891.49053",1.84574685982162,-1.31539617949987,-1.37176311639847,0.0711094090227429,-0.421621589067559,1.19192461612154
"M230.15741T105.62252",0.302877731632824,0.717228485781963,0.666588222335018,-0.394192852010139,-0.491585804105059,-0.800915783634621
"M230.14025T726.50632",0.274095016824656,0.385331803346894,0.325921073257546,-0.5354665125488,-0.591169061350471,0.141287680470151
"M230.17383T661.77278",-0.682647294133742,1.44766361005776,0.486228389971446,-0.081367985783874,-0.380669505859007,-0.789207214252582
"M230.08181T408.29946",0.619929929390962,-1.71446920686982,-1.71446920686982,2.19550579786544,2.32797189335307,-1.71446920686982
"M230.24812T1111.00514",-0.0861709631576248,-0.263386720358001,1.21361213019657,-0.593798108579209,0.166086937458729,-0.436343275560476
"M230.24790T1013.77599",0.0342470952672574,0.10318433538868,-0.539246060426681,-0.440958201984736,-0.33146489933084,1.17423773108632
"M230.20210T900.77246",-2.57755135006511,2.29161709787308,1.77964028976947,0.105506349107501,-2.57755135006511,0.978338963380168
"M231.07641T484.97297",1.37792567406177,0.455861489954355,-0.509055368515802,-0.62826835529529,-0.602090783451052,-0.0943726567539884
"M231.17372T1048.93920",1.12288954899113,-1.58453500191082,-1.847768913217,0.883934032940789,0.863530394445987,0.561949938749917
"M231.15753T703.00213",1.09376811484434,-0.101878374695715,0.583923026187742,-0.141845117797723,-2.09795253019627,0.663984881657632
"M231.25132T1111.30280",-0.237086638697884,-0.325774842286588,1.21519858127627,-0.43477586118115,0.165254874357448,-0.382816113468082
"M232.15482T149.89382",-0.0713382792418997,0.657270799612538,1.30123284261809,-0.790442500070434,-0.81038476180289,-0.28633810111541
"M232.12678T1372.03467",-0.0319875178760626,0.153916564035306,-0.330024748736817,1.19540380287547,-1.60043175191085,0.613123651612941
"M232.09728T446.54782",-0.865500460959363,-0.915671328093483,-0.418493479075639,0.732295493592199,0.788150722053873,0.679219052482413
"M232.11425T901.01226",-0.638063487040539,0.241244353455876,-1.10603499874053,1.17890123032228,-0.180286977768289,0.504239879771194
"M233.17462T755.83502",0.748278472877138,-0.802436365507783,-0.285917117096571,-0.339129429321025,-0.269646287677781,0.94885072672601
"M233.15771T150.26877",-0.0373230155871381,0.363107609191929,1.35168703379334,-0.769475555112056,-0.803953043337829,-0.104043028948242
"M233.09237T308.63121",0.526333055467127,-0.256513391318316,1.0570618693533,-0.489280804778717,-0.558056158510815,-0.279544570212593
"M234.09542T308.48533",0.414818140758552,-0.309124012002702,1.04075307386206,-0.422111327675701,-0.486434306816008,-0.2379015681262
"M234.16193T1063.76492",0.660826750721478,2.1126075069766,1.52532104824776,-0.651819371821967,-0.623068950735311,-3.02386698338857
"M235.16935T1057.96968",0.527019820746875,-0.0249142206606817,-0.125777415497343,-0.519676207451558,-0.36237499769153,0.505723020554239
"M235.10793T554.51214",-0.455336534069859,0.253545784396944,0.920949417461874,-0.221913723272582,-0.311885530545576,-0.185359413970808
"M235.11890T173.23502",-0.0272160183399323,0.419031549234814,-1.5624437897276,0.549472403104912,0.37548540425303,0.245670451474768
"M235.15281T819.16094",-0.252160264067469,-0.393210922079198,-0.667038118724731,0.186306675290045,0.775420883103415,0.350681746477932
"M236.17259T1058.02861",0.553176437536338,-0.324947414365126,-0.269870995638359,-0.327271734705548,-0.0767728417181334,0.445686548890829
"M237.14865T795.21646",0.838088242408762,-0.772203834854615,-0.726525002269478,0.173868346626446,0.130717865906809,0.356054382182071
"M237.07958T916.31151",0.138901649834529,0.165310683456535,-0.187622914457929,-0.256439955488914,-0.795589048508421,0.935439585164199
"M237.12364T245.68335",-0.132137820613786,-1.17886794860297,-0.780938124883263,0.472150143828463,0.361758427410136,1.25803532286142
"M238.10753T356.49056",-0.558913381712246,-1.67419502915368,-0.0527459918648317,0.870627118019481,0.785882535746228,0.629344748965057
"M238.15138T808.70454",1.30448938823488,-0.418343964611617,-0.267444835799053,-0.616610674090484,-0.641113784286834,0.639023870553113
"M238.11926T729.85185",2.21588851642039,-1.45637546750134,3.60961335358498,-1.45637546750134,-1.45637546750134,-1.45637546750134
"M238.18041T936.39359",0.596121114696782,-0.146502672951901,-0.67231749084391,-1.26205273919195,-0.186570015019515,1.67132180331049
"M239.05885T1063.15455",0.116581378729211,-0.0473167221452859,0.256163799855998,-0.180058983933101,-0.814911016542817,0.669541544035973
"M239.05885T1219.89947",0.467795170212278,0.573525960729302,0.636868384274254,-0.993656992765218,-1.24382074105062,0.559288218599989
"M239.05870T1153.26165",0.0710729216639896,-0.282549249156872,0.0357677524859645,-0.130275065095275,-0.51934360603951,0.825327246141726
"M239.05899T916.43118",0.194035588955556,-0.0725255298588304,-0.065660945872844,-0.0532544423447689,-0.777424236466834,0.774829565587729
"M239.13954T388.34599",0.834730784960865,-2.03604186624139,-2.22798116152675,1.08510548828578,1.08510548828578,1.2590812662357
"M240.05950T1062.98896",-0.0515510970677975,0.175311781518617,0.139004112882567,-0.226134874414499,-0.798653468051562,0.762023545132682
"M240.10952T112.91235",0.623995836937679,0.86734313093364,0.692115140560445,-0.884067746202255,-1.07745345514941,-0.221932907080103
"M240.10218T159.00739",-0.293058951358869,1.27685916236322,1.32174811793128,-0.767840044538686,-0.838128482976916,-0.699579801420022
"M240.05944T1153.26165",-0.173346011144048,-0.164930332101486,-0.0797851618248176,-0.0672220877663363,-0.487754699022527,0.973038291859215
"M240.15302T285.51652",-0.368352280408725,-0.507420356624706,0.492933485914758,0.551182543453498,0.401372329047071,-0.569715721381908
"M240.15946T873.69506",-0.152242979252068,-1.20483835944532,-0.822503253343332,0.766755123370673,0.734976058521391,0.677853410148663
"M240.05963T1220.01047",0.245484142600424,0.620434739840532,0.586514904233934,-0.95586241919835,-1.25034745042681,0.753776082950271
"M240.14245T389.51726",0.0931325175943267,-1.27245285170036,-1.17166152322208,0.6442351368969,0.5718171559574,1.13492956447381
"M240.12312T746.13780",0.251402932198433,-0.733935097412162,0.0333708456323188,-0.502628934047611,-0.220650229096248,1.17244048272526
"M240.16744T818.48799",-0.932907676479403,2.09997671373816,1.8732941033942,-0.716899101107524,-1.14177185415789,-1.18169218538755
"M240.23234T1068.06462",1.57019615390453,-0.568079785418248,-0.997554420028773,0.287224014414164,0.207557335180361,-0.499343298052038
"M241.03842T1153.26165",0.0119129414935791,-0.258083230112467,0.0774621411905554,-0.208465706456046,-0.508716034742461,0.885889888626835
"M241.03829T1219.21235",0.314726809594792,0.213785468002768,0.537939614441087,-0.841598221512466,-0.964682509440276,0.739828838914099
"M241.03828T1063.46352",0.353465019223121,-0.0233659784649879,0.0303004675583959,-0.386054607880284,-0.759680707286863,0.785335806850625
"M241.15450T285.81451",-0.460535406279642,-0.510844583072512,0.660566471742782,0.347515935114912,0.347515935114912,-0.384218352620451
"M241.09316T188.50008",0.177712301151115,0.177712301151115,-0.443153111310556,0.498088708951646,0.147180972400354,-0.557541172343679
"M241.17325T961.24022",0.483822950199316,0.0889162005559988,0.128381168275563,-0.597306215831321,-0.579490294466136,0.475676191266601
"M241.11400T835.00890",-0.533455963219647,0.914384091528859,0.605205604254495,-0.828915807998427,-0.512575315992255,0.355357391426973
"M241.08939T735.81228",0.948153597215428,0.64584878348279,-0.935729645655437,-0.199432169565782,-1.27796460731003,0.819124041833026
"M241.05515T1153.26165",-0.140617639582041,-0.232608960669787,-0.140617639582041,-0.0259614383783926,-0.418473189876256,0.958278868088513
"M241.05533T1219.41077",0.285741530890611,0.612226667389307,0.707554258499806,-1.13033095804873,-1.33443838972221,0.859246890991215
"M241.17973T670.53373",-0.0145009555939992,2.45267706492241,1.62656443685145,-1.82411479141316,-1.92036104420418,-0.320264710562525
"M241.23557T1067.87015",1.57067103557163,-0.443928395427408,-1.21589699987412,0.367318596327825,0.23667003491178,-0.51483427150969
"M241.19849T840.57173",-3.09045751104368,2.00367059479459,1.49960962122789,-0.290266540452037,-0.682805774795609,0.560249610268852
"M242.10032T100.76570",-0.0497957269317821,1.34521170225247,0.232088247138402,-0.277022721206651,-0.567776187066547,-0.682705314185895
"M242.15698T285.51652",-0.582143702799584,-0.478936580793789,0.557587848200514,0.507159850044296,0.351375506084439,-0.355042920735873
"M242.12114T833.81265",-0.612139501244927,0.858960718489688,-0.0980162509591932,-0.130889643085348,-0.195052516799383,0.177137193599176
"M242.08462T409.27872",-1.55152206806277,0.240528452825711,0.50593101766024,0.771506750688315,0.821591265558281,-0.788035418669775
"M242.21165T1324.77058",-1.32541018903593,1.91667479730373,1.15160599745403,-0.707100166932679,-1.0386675889928,0.00289715020364611
"M242.19410T964.57404",2.41113075142358,3.80563504406529,-1.55419144887222,-1.55419144887222,-1.55419144887222,-1.55419144887222
"M243.10170T582.45674",1.15695532235684,0.049092857649406,0.049092857649406,-0.87361478568937,-0.894882396595786,0.513356144629499
"M243.08780T663.83690",-1.11677515165435,-0.411046865458241,-1.01157113802334,1.43036780229601,1.34959656686177,-0.240571214021855
"M243.09771T193.95541",-0.453064045772917,0.826118895482308,0.713768561900592,-0.672560286515826,-0.358804688288906,-0.055458436805247
"M243.10176T481.43699",1.23280066493127,0.399662607699735,0.839298791156713,-1.36088714082762,-1.71196752798688,0.601092605026782
"M244.10493T582.35863",1.18449508454657,-0.0535209605341415,0.0545159958920899,-0.82995596357262,-0.852571047456816,0.49703689112493
"M244.11240T113.99034",-0.0418637047755201,1.48588246097308,0.927656474380718,-0.942412106127073,-0.917929666935138,-0.511333457516071
"M244.13336T818.32724",0.102070383210231,2.27933348738909,2.09387127966703,-1.16363772244666,-3.2950321611714,-0.016605266648288
"M244.09114T663.99512",-0.718275727040876,-0.0872502558464129,-1.92649709189951,1.33451676502524,1.34389118474056,0.0536151250210023
"M244.19076T758.76120",-0.765755025730355,1.63334026639395,0.823296802414901,-0.753868675771727,-0.637241174269523,-0.299772193037253
"M244.19084T1325.22651",-1.32816050192985,1.8616874985798,1.12756777838971,-0.81176235701431,-0.720471954540761,-0.128860463484592
"M244.22703T1110.97011",1.35461142324675,-0.33432206029678,0.0106104464817886,-1.27669076016515,0.827730640051599,-0.581939689318203
"M245.12832T541.19727",-0.618830285260361,-0.311132348506865,-1.21051392506465,0.618664399018235,0.583904715614653,0.937907444198978
"M245.07690T100.96251",0.0155238918268238,0.491654846900073,1.36815973577539,-0.736503661780787,-0.402331150940712,-0.736503661780787
"M245.09224T410.85895",1.48219221617275,0.282177702614822,0.484089533891948,-0.531734557169383,-0.887108753687394,-0.829616141822746
"M245.11775T636.79118",0.0636619286512615,2.88758557859785,2.20084822584455,-2.12373080177183,-0.904634129549999,-2.12373080177183
"M245.19416T758.76120",-0.841483161656809,1.61663196901718,0.78108608408239,-0.621332259979099,-0.566855150325001,-0.36804748113867
"M245.22686T1273.32714",0.3330210845582,0.717312577101897,0.883142764268352,-1.06831934437293,-1.06831934437293,0.20316226281741
"M245.19436T1325.12832",-0.622956247020079,1.99524694796846,1.08761501586942,-1.1904527728114,-1.03201594830619,-0.237436995700213
"M246.17023T253.05704",-0.30137262119664,0.36812905008717,1.4567657711044,-0.620439377548076,-0.639171557361422,-0.263911265085421
"M246.12416T312.36273",0.973606471754407,0.918856430466671,0.214196802793869,-0.954971071297518,-0.908198204511187,-0.24349042920625
"M246.23000T1273.32714",0.523577328020647,0.83446005376182,0.0991752743389005,-0.951020609939561,-1.00713453142524,0.500942485243446
"M246.19620T758.99709",0.0197802418939074,1.56370952991003,0.92721901627691,-1.66959658828252,-1.40023544751515,0.559123247716814
"M247.11760T321.81322",1.21715249446478,1.16121069888867,-0.529637395514843,-1.39674213710137,-1.36347166333809,0.911488002600852
"M247.16663T893.81804",0.722474094345246,0.609992778137249,0.545757100155081,0.413645559357428,-2.09506625264344,-0.196803279351567
"M247.10777T396.12813",0.987754617235664,1.1641304634526,0.97442656799857,-0.826997331072602,-1.1169883556586,-1.18232596195563
"M247.10761T551.07492",-0.174433797086643,1.72903250802644,1.86879632665951,-1.80913298350494,-1.83641515419152,0.222153100097149
"M247.22706T1158.55895",0.347432053925889,-0.249884147202815,-0.124080210284481,-0.358688011286337,-0.369695850128481,0.75491616497621
"M247.23684T1272.90233",1.3611654426926,1.44825323028164,1.58743418219133,-2.75613049923294,-2.75613049923294,1.11540814330032
"M248.11119T330.49924",-0.0827158554386067,-0.256411526384965,1.23212461791738,-0.261526392036782,-0.302837574842878,-0.328633269214146
"M248.13186T737.68921",1.03886571416446,-0.585229319940521,-0.034621975121461,-0.00293396792868369,-0.231324618966613,-0.184755832207198
"M248.18194T703.57571",1.08453606666601,-0.306884958010497,0.261126259358103,-0.465553478052017,-0.533682597674717,-0.0395412922868683
"M249.17033T855.24762",1.2350524932715,1.17146352197899,1.20456777230264,-0.212110452808301,0.132673436555387,-3.53164677130021
"M249.06109T231.98999",-0.359521513058743,1.26666436491719,0.943858627837021,-0.908375037021206,-0.305994128539957,-0.636632314134301
"M249.18509T1049.41260",1.11151796147487,-1.60797355233457,-1.95100181973214,0.948846389461409,0.913282808158413,0.585328212972013
"M250.09370T299.68418",-0.0122974911438772,0.0356153101485511,1.13779726414452,0.374844028074326,0.28311314503674,-1.81907225626026
"M250.17760T1324.74046",-2.29669909210607,2.41836910796695,1.93105526358458,-2.29669909210607,-0.622094638479017,0.866068451139624
"M251.04678T1219.12473",-0.320019697893687,-0.692605106857013,-0.245702042214906,0.616298601820628,0.60824509724569,0.0337831478992814
"M251.10268T274.37906",1.19815301023153,-0.30725365281563,0.174044013168306,-0.363846594018309,-0.422769347286935,-0.278327429278947
"M251.12789T720.30201",0.954471524488804,-1.40778653960623,-0.713248439482914,0.34827524428651,0.300060183471402,0.518228026842436
"M252.13209T720.24622",1.03017259107433,-1.11271271587504,-0.965846053676497,0.200685346305872,0.16931807588369,0.678382756287649
"M252.15895T537.31739",0.848657189648651,0.831870890749901,-0.378924711757423,-1.53581601976266,-0.250186776045968,0.484399427167495
"M253.12827T167.35200",0.199621765883839,0.890183144605219,1.02587315087681,-3.88314167191346,1.0477803689994,0.719683241548197
"M253.14375T793.88617",0.562380616908001,-0.688409028001323,-0.150944353469629,-0.279512876781981,-0.29480447742231,0.851290118767242
"M253.16173T713.64946",0.5146272606006,-1.6511763451096,-1.01164689090334,0.676798548868909,0.605206468931038,0.866190957612392
"M253.15452T480.51934",0.0489994053167196,-1.51017554011089,-1.08350880307331,0.759597644482439,0.854564385698298,0.930522907686742
"M254.15766T479.83647",0.612093301853651,-3.62477110804992,0.122090674747658,0.876693046591952,0.838136497157594,1.17575758769907
"M254.10257T175.86377",0.483914659940929,-0.400626194159717,0.344191952171171,0.0930579198574489,-1.70552420804865,1.18498587023881
"M254.08892T111.38319",0.598715315216804,-0.0444652484302563,-1.11079983921658,0.628682469523102,0.628682469523102,-0.700815166616169
"M254.21151T910.62714",-0.827117772805239,1.67355817829204,0.782136523561063,-0.709031376924626,-0.601776247416391,-0.317769304706846
"M254.24758T1361.85927",0.346947274014364,1.66750036710164,0.744901144790527,-1.88937977131469,-1.56964840160811,0.699679387016263
"M255.06866T1162.85094",0.878795606464152,0.892943794106972,1.01007669690608,-1.0161576273818,-1.18985645200013,-0.575802018095286
"M255.10617T802.09940",1.10630691045788,-1.07905394386225,-1.35273048614035,0.455203088341639,0.393952858757551,0.476321572445529
"M255.07309T546.51615",0.0996412140980323,-2.08997967182881,-0.624816028573015,1.62906094417543,0.34168004114688,0.644413500981475
"M255.05342T1219.21235",0.230966341748202,0.218696878638829,0.320599198860237,-0.73922363036057,-0.882635683110532,0.851596894223824
"M255.06548T707.28363",0.299031097980295,-2.12764680399016,-0.870342813952849,0.888539520437762,0.900005162552284,0.910413836972665
"M255.06519T362.77898",0.322433507097404,-2.34288890905512,-0.804717334078754,0.979028660698009,0.948131216828216,0.898012858510248
"M255.05338T1063.71530",-0.770945510970824,0.19870496179117,0.26742085875382,-0.0507911896310435,-0.484553372782335,0.840164252839218
"M255.13369T478.08943",0.903620637338016,-0.78443144937874,-0.163133634142339,0.613373453237373,-2.16373048686716,1.59430147981285
"M255.21063T1286.80742",0.0576225381696085,1.11099985281281,0.930989409281017,-1.00079683136718,-1.30083903331888,0.202024064422632
"M255.15054T898.47205",-1.94758122252131,2.28631117846455,-1.94758122252131,1.64204334635013,-1.94758122252131,1.91438914274925
"M256.08704T1172.70643",-0.544690966902394,-0.424942755707424,-0.350253550257776,0.0701399184368068,0.257465244770494,0.9922821096603
"M256.17590T285.51652",-0.432258261924418,-0.432258261924418,0.739648365351128,0.400900754837788,0.359271570101119,-0.635304166441205
"M256.06869T707.28363",0.347269054523803,-2.08994573954018,-0.966660062750655,0.872094203961275,0.838018036075875,0.999224507729875
"M256.07037T362.14556",0.234210986039544,-1.35309211494699,-1.24322585416479,0.909357185458365,0.775495769374875,0.677254028238997
"M256.06870T535.37823",0.0528998135949871,-1.69666236096657,-1.91331444273121,1.19083651103751,1.22808060515646,1.13815987390882
"M256.09710T121.15604",0.363403728257429,1.17628433033463,0.895454124369705,-1.4791856598163,-0.679911732229645,-0.276044790915817
"M256.13601T895.72058",0.428770335275277,0.747429284925428,0.402933075793541,-0.590762348362969,-0.403009937252926,-0.585360410378358
"M256.26349T1274.86533",0.126203714574705,0.369809730097003,-0.0192040697903656,-0.816376332684344,-0.450101708265391,0.789668666068392
"M256.22721T1027.25930",-1.14383524414327,1.93721274236327,1.10413264900259,-0.776642642949933,-0.90752007199345,-0.213347432279205
"M257.13218T554.18686",0.265203555463009,-0.229086839718833,0.330100088716668,0.25461449254025,-1.2803360954266,0.659504798425499
"M257.11323T138.24307",-0.399004535692125,0.17475259622301,0.906261400588406,-0.106215738252546,-0.0760850894825202,-0.499708633384239
"M257.07117T707.41633",0.756124047867623,-3.6074206789641,-0.744345278919176,1.15866536431681,1.15260712893275,1.28436941676609
"M257.11704T768.82544",1.32713433805317,-0.818882504447529,-1.11791500646571,0.0729163949596621,-0.0379055079612877,0.574652285861695
"M257.17905T285.51652",-0.507410173534628,-0.516357032507408,0.776630900774145,0.35307583657147,0.240894899332364,-0.346834430635923
"M257.26673T1274.67694",-0.583819028622871,0.578965527227575,0.147770965769204,-0.85388324436581,-0.148716063269153,0.859681843261061
"M257.22216T847.95286",0.510096150614756,1.14987289682329,0.483306134791262,-0.512751099627033,-1.29251198467115,-0.338012097931123
"M258.11062T118.52148",-1.03300532928761,0.823284252309717,-1.23194747246964,1.26515859802419,1.11932642575312,-0.942816474329776
"M258.07627T761.93598",0.634990561864791,-1.99747382026011,-1.64067630135635,0.665308851277068,0.607689814227126,1.73016089424747
"M258.27913T1209.83038",0.401403853995957,-0.492059729140211,0.713023718841227,-0.499504511039618,-0.280913553174855,0.158050220517513
"M258.18071T285.51652",-0.614320567430431,-0.399463716622927,0.580062881068724,0.531270481752276,0.348903707554313,-0.446452786321935
"M258.20604T840.59650",-1.03084013675696,1.82123586141307,1.14973923588217,-0.499961830026248,-1.16665253289451,-0.273520597617527
"M258.20613T1034.25201",0.49242415791115,2.57045021042269,2.49494363349946,-1.8526060006111,-1.8526060006111,-1.8526060006111
"M259.16571T1340.79357",0.233338016956429,-0.725892457989088,0.490642685435935,0.287440983524243,-0.828115303217336,0.54258607528981
"M259.11350T107.50170",0.0240348434821901,-0.510791019511398,-0.464925138380958,0.963531347168966,0.762974756477242,-0.774824789236047
"M259.10796T363.47977",0.024257114131999,-1.40648078732738,0.0304217470179897,-0.282237162660563,0.554672106399982,1.07936698243797
"M259.28237T1210.64690",-0.695001744022984,0.145944498193015,0.577120858522411,-0.475081281035515,-0.0558922352688851,0.502909903611954
